"Severity","ThreadID","Date","Time","Application","Message"
"INFO","Thread-707582","09/25/2019","14:46:10","mail","mail sent (subject:OnlineEEI.com order 75879 - UPS Ground - Authorize.net TransID:61932137425from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-707587","09/25/2019","14:46:11","mail","mail sent (subject:OnlineEEI.com order 75879 - UPS Groundfrom:Orders@OnlineEEI.com; to:deanna@portlandmusicaltheater.org; cc:; bcc:; ft:; rt:)"
"INFO","Thread-707588","09/25/2019","14:46:11","mail","mail sent (subject:OnlineEEI.com order 75879 - UPS Ground - Authorize.net TransID:61932137425from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-707589","09/25/2019","14:46:12","mail","mail sent (subject:OnlineEEI.com order 75879 - UPS Ground - Authorize.net TransID:61932137425from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-708184","09/25/2019","15:00:19","mail","mail sent (subject:OnlineEEI.com order 19210 - UPS Next Day Air - Authorize.net TransID:61932160719from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-708188","09/25/2019","15:00:19","mail","mail sent (subject:OnlineEEI.com order 19210 - UPS Next Day Air - Authorize.net TransID:61932160719from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-708189","09/25/2019","15:00:20","mail","mail sent (subject:OnlineEEI.com order 19210 - UPS Next Day Air - Authorize.net TransID:61932160719from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-708191","09/25/2019","15:00:20","mail","mail sent (subject:OnlineEEI.com order 19210 - UPS Next Day Airfrom:Orders@OnlineEEI.com; to:stuartmd@aol.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-709305","09/25/2019","15:47:26","mail","mail sent (subject:OnlineEEI.com order 111313 - Customer Pick-Up - Authorize.net TransID:61932240027from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-709309","09/25/2019","15:47:26","mail","mail sent (subject:OnlineEEI.com order 111313 - Customer Pick-Up - Authorize.net TransID:61932240027from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-709311","09/25/2019","15:47:27","mail","mail sent (subject:OnlineEEI.com order 111313 - Customer Pick-Upfrom:Orders@OnlineEEI.com; to:pastorapokoo@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-709310","09/25/2019","15:47:27","mail","mail sent (subject:OnlineEEI.com order 111313 - Customer Pick-Up - Authorize.net TransID:61932240027from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-712237","09/25/2019","17:57:10","mail","mail sent (subject:OnlineEEI.com order 117590 - UPS Ground - Authorize.net TransID:61932421454from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-712244","09/25/2019","17:57:11","mail","mail sent (subject:OnlineEEI.com order 117590 - UPS Groundfrom:Orders@OnlineEEI.com; to:bshamoun@wayne.edu; cc:; bcc:; ft:; rt:)"
"INFO","Thread-712245","09/25/2019","17:57:11","mail","mail sent (subject:OnlineEEI.com order 117590 - UPS Ground - Authorize.net TransID:61932421454from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-712246","09/25/2019","17:57:12","mail","mail sent (subject:OnlineEEI.com order 117590 - UPS Ground - Authorize.net TransID:61932421454from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-714614","09/25/2019","20:11:53","mail","mail sent (subject:OnlineEEI.com Order 112591 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-714613","09/25/2019","20:11:53","mail","mail sent (subject:OnlineEEI.com Order 112591 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-714622","09/25/2019","20:11:53","mail","mail sent (subject:OnlineEEI.com Order 112591 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:noboundaryfight@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-714621","09/25/2019","20:11:53","mail","mail sent (subject:OnlineEEI.com Order 112591 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-715702","09/25/2019","21:09:47","mail","mail sent (subject:OnlineEEI.com Order 45555 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-715701","09/25/2019","21:09:47","mail","mail sent (subject:OnlineEEI.com Order 45555 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-715709","09/25/2019","21:09:47","mail","mail sent (subject:OnlineEEI.com Order 45555 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:tlholman2007@hotmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-715708","09/25/2019","21:09:47","mail","mail sent (subject:OnlineEEI.com Order 45555 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-726801","09/26/2019","09:53:44","mail","mail sent (subject:OnlineEEI.com order 193670 - UPS Ground - Authorize.net TransID:61933180646from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-726807","09/26/2019","09:53:44","mail","mail sent (subject:OnlineEEI.com order 193670 - UPS Ground - Authorize.net TransID:61933180646from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-726808","09/26/2019","09:53:45","mail","mail sent (subject:OnlineEEI.com order 193670 - UPS Ground - Authorize.net TransID:61933180646from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-726809","09/26/2019","09:53:45","mail","mail sent (subject:OnlineEEI.com order 193670 - UPS Groundfrom:Orders@OnlineEEI.com; to:mgunter@wnccog.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-728699","09/26/2019","11:54:10","mail","mail sent (subject:SAIA Error at www.onlineeei.com cart_saia.cfm Line:207 408 Request Time-out Session:75AFAF9D3A8D3E278890E09BEB27BAADfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729121","09/26/2019","12:01:56","mail","mail sent (subject:OnlineEEI.com order 38770 - UPS Ground - Authorize.net TransID:61933487813from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729126","09/26/2019","12:01:57","mail","mail sent (subject:OnlineEEI.com order 38770 - UPS Ground - Authorize.net TransID:61933487813from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729127","09/26/2019","12:01:58","mail","mail sent (subject:OnlineEEI.com order 38770 - UPS Groundfrom:Orders@OnlineEEI.com; to:heartkoala@aol.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729128","09/26/2019","12:01:58","mail","mail sent (subject:OnlineEEI.com order 38770 - UPS Ground - Authorize.net TransID:61933487813from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729962","09/26/2019","12:28:31","mail","mail sent (subject:OnlineEEI.com order 10245 - UPS Ground - Authorize.net TransID:61933532985from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729967","09/26/2019","12:28:31","mail","mail sent (subject:OnlineEEI.com order 10245 - UPS Ground - Authorize.net TransID:61933532985from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729968","09/26/2019","12:28:32","mail","mail sent (subject:OnlineEEI.com order 10245 - UPS Ground - Authorize.net TransID:61933532985from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-729969","09/26/2019","12:28:32","mail","mail sent (subject:OnlineEEI.com order 10245 - UPS Groundfrom:Orders@OnlineEEI.com; to:kemona@sparkleallthetime.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-731455","09/26/2019","13:26:28","mail","mail sent (subject:OnlineEEI.com order 172479 - UPS Ground - Authorize.net TransID:61933630883from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-731461","09/26/2019","13:26:28","mail","mail sent (subject:OnlineEEI.com order 172479 - UPS Ground - Authorize.net TransID:61933630883from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-731463","09/26/2019","13:26:29","mail","mail sent (subject:OnlineEEI.com order 172479 - UPS Groundfrom:Orders@OnlineEEI.com; to:Dtaylor@ccbcmd.edu; cc:; bcc:; ft:; rt:)"
"INFO","Thread-731462","09/26/2019","13:26:29","mail","mail sent (subject:OnlineEEI.com order 172479 - UPS Ground - Authorize.net TransID:61933630883from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732766","09/26/2019","14:22:14","mail","mail sent (subject:Error at https://www.onlineeei.com/cart.cfmfrom:support@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732808","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:leasa.franklin@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732809","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732806","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732807","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732816","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:leasa.franklin@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732822","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732819","09/26/2019","14:23:10","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732817","09/26/2019","14:23:11","mail","mail sent (subject:OnlineEEI.com Order 84872 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732991","09/26/2019","14:29:34","mail","mail sent (subject:OnlineEEI.com order 111122 - UPS Ground - Authorize.net TransID:61933744598from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732996","09/26/2019","14:29:34","mail","mail sent (subject:OnlineEEI.com order 111122 - UPS Groundfrom:Orders@OnlineEEI.com; to:lyohrling@yahoo.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732998","09/26/2019","14:29:35","mail","mail sent (subject:OnlineEEI.com order 111122 - UPS Ground - Authorize.net TransID:61933744598from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-732997","09/26/2019","14:29:35","mail","mail sent (subject:OnlineEEI.com order 111122 - UPS Ground - Authorize.net TransID:61933744598from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-733005","09/26/2019","14:29:40","mail","mail sent (subject:ShipStation Error at www.onlineeei.com - checkout_shipstation_include.cfm - http response codefrom:support@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-733728","09/26/2019","14:56:37","mail","mail sent (subject:OnlineEEI Contact Us Web Formfrom:Orders@OnlineEEI.com; to:sales@onlineeei.com; cc:support@onlineeei.com; bcc:; ft:; rt:)"
"INFO","Thread-733913","09/26/2019","14:59:06","mail","mail sent (subject:OnlineEEI.com order 163838 - UPS Ground - Authorize.net TransID:61933791512from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-733918","09/26/2019","14:59:07","mail","mail sent (subject:OnlineEEI.com order 163838 - UPS Ground - Authorize.net TransID:61933791512from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-733919","09/26/2019","14:59:08","mail","mail sent (subject:OnlineEEI.com order 163838 - UPS Ground - Authorize.net TransID:61933791512from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-733920","09/26/2019","14:59:08","mail","mail sent (subject:OnlineEEI.com order 163838 - UPS Groundfrom:Orders@OnlineEEI.com; to:ellenach2017@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734530","09/26/2019","15:25:11","mail","mail sent (subject:OnlineEEI.com order 107387 - UPS Ground - Authorize.net TransID:61933833277from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734534","09/26/2019","15:25:11","mail","mail sent (subject:OnlineEEI.com order 107387 - UPS Ground - Authorize.net TransID:61933833277from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734535","09/26/2019","15:25:12","mail","mail sent (subject:OnlineEEI.com order 107387 - UPS Groundfrom:Orders@OnlineEEI.com; to:stevem@ccfw.org; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734536","09/26/2019","15:25:12","mail","mail sent (subject:OnlineEEI.com order 107387 - UPS Ground - Authorize.net TransID:61933833277from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734968","09/26/2019","15:34:46","mail","mail sent (subject:OnlineEEI.com order 12124 - XPO Freight - Authorize.net TransID:61933848786from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734972","09/26/2019","15:34:47","mail","mail sent (subject:OnlineEEI.com order 12124 - XPO Freight - Authorize.net TransID:61933848786from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734975","09/26/2019","15:34:47","mail","mail sent (subject:OnlineEEI.com order 12124 - XPO Freightfrom:Orders@OnlineEEI.com; to:afarrell@jasonpilgerautomotive.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-734973","09/26/2019","15:34:48","mail","mail sent (subject:OnlineEEI.com order 12124 - XPO Freight - Authorize.net TransID:61933848786from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-736299","09/26/2019","16:23:52","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:408 Request Time-out Session:E5D11F3BB70C46830CFD49B9B11ABF7Efrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-736520","09/26/2019","16:27:37","mail","mail sent (subject:OnlineEEI.com order 24790 - Customer Pick-Up - Authorize.net TransID:61933929864from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-736525","09/26/2019","16:27:37","mail","mail sent (subject:OnlineEEI.com order 24790 - Customer Pick-Up - Authorize.net TransID:61933929864from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-736526","09/26/2019","16:27:38","mail","mail sent (subject:OnlineEEI.com order 24790 - Customer Pick-Upfrom:Orders@OnlineEEI.com; to:ajawright2000@yahoo.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-736528","09/26/2019","16:27:38","mail","mail sent (subject:OnlineEEI.com order 24790 - Customer Pick-Up - Authorize.net TransID:61933929864from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-740288","09/26/2019","19:47:53","mail","mail sent (subject:OnlineEEI.com order 71277 - UPS Ground - Authorize.net TransID:61934157275from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-740293","09/26/2019","19:47:54","mail","mail sent (subject:OnlineEEI.com order 71277 - UPS Ground - Authorize.net TransID:61934157275from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-740295","09/26/2019","19:47:54","mail","mail sent (subject:OnlineEEI.com order 71277 - UPS Ground - Authorize.net TransID:61934157275from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-740294","09/26/2019","19:47:55","mail","mail sent (subject:OnlineEEI.com order 71277 - UPS Groundfrom:Orders@OnlineEEI.com; to:ricciofrancis70@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748184","09/27/2019","05:09:47","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748183","09/27/2019","05:09:47","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748192","09/27/2019","05:09:47","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:avic_avelino@yahoo.ca; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748191","09/27/2019","05:09:47","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748198","09/27/2019","05:09:48","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748193","09/27/2019","05:09:48","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:avic_avelino@yahoo.ca; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748195","09/27/2019","05:09:48","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-748197","09/27/2019","05:09:48","mail","mail sent (subject:OnlineEEI.com Order 141210 - UPS Worldwide Std - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-750383","09/27/2019","07:37:16","mail","mail sent (subject:OnlineEEI Contact Us Web Formfrom:Orders@OnlineEEI.com; to:sales@onlineeei.com; cc:support@onlineeei.com; bcc:; ft:; rt:)"
"INFO","Thread-752070","09/27/2019","08:44:58","mail","mail sent (subject:OnlineEEI.com order 71206 - UPS Ground - Authorize.net TransID:61934725691from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-752077","09/27/2019","08:44:58","mail","mail sent (subject:OnlineEEI.com order 71206 - UPS Groundfrom:Orders@OnlineEEI.com; to:scott.woxman@scenicsolutions.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-752078","09/27/2019","08:44:59","mail","mail sent (subject:OnlineEEI.com order 71206 - UPS Ground - Authorize.net TransID:61934725691from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-752080","09/27/2019","08:44:59","mail","mail sent (subject:OnlineEEI.com order 71206 - UPS Ground - Authorize.net TransID:61934725691from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-753742","09/27/2019","09:50:24","mail","mail sent (subject:OnlineEEI.com order 91953 - UPS Ground - Authorize.net TransID:61934852578from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-753746","09/27/2019","09:50:25","mail","mail sent (subject:OnlineEEI.com order 91953 - UPS Groundfrom:Orders@OnlineEEI.com; to:dan@levitatemusicfestival.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-753749","09/27/2019","09:50:25","mail","mail sent (subject:OnlineEEI.com order 91953 - UPS Ground - Authorize.net TransID:61934852578from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-753747","09/27/2019","09:50:26","mail","mail sent (subject:OnlineEEI.com order 91953 - UPS Ground - Authorize.net TransID:61934852578from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756306","09/27/2019","12:13:16","mail","mail sent (subject:Error at https://www.onlineeei.com/cart.cfmfrom:support@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756407","09/27/2019","12:14:52","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756410","09/27/2019","12:14:52","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756408","09/27/2019","12:14:52","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756418","09/27/2019","12:14:53","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:bandpbar@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756416","09/27/2019","12:14:53","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:bandpbar@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756417","09/27/2019","12:14:53","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756423","09/27/2019","12:14:53","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-756420","09/27/2019","12:14:54","mail","mail sent (subject:OnlineEEI.com Order 49751 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-757957","09/27/2019","13:36:03","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:408 Request Time-out Session:E40619F0E645A6CD8AB3D03D24B7E122from:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758103","09/27/2019","13:41:01","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:302 Found Session:E40619F0E645A6CD8AB3D03D24B7E122from:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758115","09/27/2019","13:41:02","mail","mail sent (subject:OnlineEEI.com order 11710 - UPS Ground - Authorize.net TransID:61935313830from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758118","09/27/2019","13:41:03","mail","mail sent (subject:OnlineEEI.com order 11710 - UPS Groundfrom:Orders@OnlineEEI.com; to:rrichter@milbank.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758119","09/27/2019","13:41:03","mail","mail sent (subject:OnlineEEI.com order 11710 - UPS Ground - Authorize.net TransID:61935313830from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758120","09/27/2019","13:41:03","mail","mail sent (subject:OnlineEEI.com order 11710 - UPS Ground - Authorize.net TransID:61935313830from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758456","09/27/2019","13:58:06","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:408 Request Time-out Session:85E4FF17772072C34C651A862532362Cfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-758574","09/27/2019","14:06:01","mail","mail sent (subject:OnlineEEI Contact Us Web Formfrom:Orders@OnlineEEI.com; to:sales@onlineeei.com; cc:support@onlineeei.com; bcc:; ft:; rt:)"
"INFO","Thread-759660","09/27/2019","14:50:45","mail","mail sent (subject:OnlineEEI.com order 68090 - XPO Freight - Authorize.net TransID:61935445579from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-759664","09/27/2019","14:50:45","mail","mail sent (subject:OnlineEEI.com order 68090 - XPO Freight - Authorize.net TransID:61935445579from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-759666","09/27/2019","14:50:46","mail","mail sent (subject:OnlineEEI.com order 68090 - XPO Freight - Authorize.net TransID:61935445579from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-759665","09/27/2019","14:50:46","mail","mail sent (subject:OnlineEEI.com order 68090 - XPO Freightfrom:Orders@OnlineEEI.com; to:kstevens@tesla.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-760954","09/27/2019","15:50:02","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:408 Request Time-out Session:CB185F949ED6743C0140428BE51D2AABfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
